English,Italian,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
toxicology,tossicologia,0,0,0,0,0,0,0,0,0,0
total,totale,0,0,0,0,0,0,0,0,0,0
totem,totem,0,0,0,0,0,0,0,0,0,0
napkin,tovagliolo,0,0,0,0,0,0,0,1,0,0
townhouse,townhouse,0,0,0,0,0,0,0,0,0,0
squat,tozzo,0,0,0,0,0,0,0,0,0,0
stubby,tozzo,0,0,0,0,0,0,0,0,0,0
amid,tra,0,0,0,0,0,0,0,0,0,0
amidst,tra,0,0,0,0,0,0,0,0,0,0
inter,tra,0,1,0,0,0,0,0,1,0,0
rickety,traballante,0,1,0,0,0,0,0,0,0,0
brimming,traboccante,0,0,0,0,0,0,0,0,0,0
slop,traboccare,0,1,0,0,1,0,0,0,0,0
trace,traccia,0,0,0,0,0,0,0,0,0,0
track,traccia,0,0,0,1,0,0,0,0,0,0
betrayal,tradimento,0,1,1,0,1,0,0,1,0,0
treason,tradimento,0,1,1,0,1,1,0,0,1,0
betray,tradire,0,1,1,0,1,0,0,1,1,0
traitor,traditore,0,1,1,0,1,1,0,1,0,0
traditional,tradizionale,1,0,0,0,0,0,0,0,0,0
tradition,tradizione,0,0,0,0,0,0,0,0,0,0
lore,tradizioni,0,0,0,0,0,0,0,0,0,0
translate,tradurre,0,0,0,0,0,0,0,0,0,0
translation,traduzione,0,0,0,0,0,0,0,0,0,1
traffic,traffico,0,0,0,0,0,0,0,0,0,0
ferry,traghetto,0,0,0,0,0,0,0,0,0,0
trajectory,traiettoria,0,0,0,0,0,0,0,0,0,0
neglecting,tralasciare,0,1,0,0,0,0,0,0,0,0
trellis,traliccio,0,0,0,0,0,0,0,0,0,0
tram,tram,0,0,0,0,0,0,0,0,0,0
plot,trama,0,0,0,0,0,0,0,0,0,0
bustle,trambusto,0,0,0,0,0,0,0,0,0,0
hustle,trambusto,0,0,0,0,0,0,0,0,0,0
hopper,tramoggia,0,0,0,0,0,0,0,0,0,0
sundown,tramonto,0,0,0,0,0,0,0,0,0,0
sunset,tramonto,1,0,0,1,0,0,0,0,0,0
gobble,trangugiare,0,0,0,0,0,0,0,0,0,0
quietly,tranquillamente,0,0,0,0,0,0,0,0,0,0
peaceful,tranquillo,1,0,0,1,0,0,1,0,1,1
quiet,tranquillo,1,0,0,0,0,0,0,1,0,0
tranquil,tranquillo,1,0,0,0,0,0,1,0,0,0
liner,transatlantico,0,0,0,0,0,0,0,0,0,0
transient,transitorio,0,0,0,0,0,0,0,0,0,0
drill,trapano,0,0,0,0,0,0,0,0,0,0
transplant,trapianto,0,0,0,0,0,0,0,0,0,0
trap,trappola,0,0,0,0,0,0,0,0,0,0
quilt,trapunta,0,0,0,0,0,0,0,0,0,0
transcendent,trascendente,0,0,0,0,0,0,0,0,0,0
transcendence,trascendenza,1,0,0,1,0,0,1,0,1,1
rousing,trascinante,0,0,0,0,0,0,0,0,0,0
elapse,trascorrere,0,0,0,0,0,0,0,0,0,0
spend,trascorrere,0,0,0,0,0,0,0,0,0,0
elapsed,trascorso,0,0,0,0,0,0,0,0,0,0
spent,trascorso,0,1,0,0,0,0,0,0,0,0
transcriber,trascrittore,0,0,0,0,0,0,0,0,0,0
negligible,trascurabile,0,0,0,0,0,0,0,0,0,0
neglected,trascurato,0,1,1,0,1,0,0,1,0,0
transfer,trasferimento,0,0,0,0,0,0,0,0,0,0
transformation,trasformazione,0,0,0,0,0,0,0,0,0,0
trespass,trasgressione,0,1,1,0,0,0,0,0,0,0
offender,trasgressore,0,1,1,0,1,1,0,1,0,0
trashy,trashy,0,1,0,0,1,0,0,0,0,0
metaphorical,traslato,0,0,0,0,0,0,0,0,0,0
convey,trasmettere,0,0,0,0,0,0,0,0,0,0
broadcast,trasmissione,0,0,0,0,0,0,0,0,0,0
transparent,trasparente,0,0,0,0,0,0,0,0,0,0
transparency,trasparenza,0,0,0,0,0,0,0,0,0,0
perspiration,traspirazione,0,0,0,0,1,0,0,0,0,0
transpose,trasporre,0,0,0,0,0,0,0,0,0,0
carry,trasportare,0,0,0,0,0,0,0,0,0,0
carried,trasportato,0,0,0,0,0,0,0,0,0,0
conveyance,trasporto,0,0,0,0,0,0,0,0,0,0
freight,trasporto,0,0,0,0,0,0,0,0,0,0
haulage,trasporto,0,0,0,0,0,0,0,0,0,0
transport,trasporto,0,0,0,0,0,0,0,0,0,0
exude,trasudare,0,0,0,0,0,0,0,0,0,0
transverse,trasversale,0,0,0,0,0,0,0,0,0,0
amenable,trattabile,1,0,0,0,0,0,0,0,0,0
treatment,trattamento,0,0,0,0,0,0,0,0,0,0
handle,trattare,0,0,0,0,0,0,0,0,0,0
treat,trattare,1,1,1,1,1,1,1,1,1,1
negotiation,trattativa,0,0,0,0,0,0,0,0,0,0
dashed,tratteggiata,0,1,1,0,0,1,0,1,0,0
dash,trattino,0,0,0,0,0,0,0,0,0,0
hyphen,trattino,0,0,0,0,0,0,0,0,0,0
indent,trattino,0,0,0,0,0,0,0,0,0,1
stretch,tratto,0,0,0,0,0,0,0,0,0,0
trait,tratto,0,0,0,0,0,0,0,0,0,0
tractor,trattore,0,0,0,0,0,0,0,0,0,0
traumatic,traumatico,0,1,1,0,0,1,0,1,0,0
girder,trave,1,0,0,0,0,0,0,0,0,1
sleeper,traversina,0,0,0,0,0,0,0,0,0,0
disguised,travestito,0,0,0,0,0,0,0,0,0,0
captivating,travolgente,1,0,0,0,0,0,0,0,0,0
overwhelming,travolgente,1,0,0,0,0,0,0,0,0,0
thresh,trebbiare,0,1,1,0,0,1,0,1,0,0
braid,treccia,0,0,0,0,0,0,0,0,0,0
thirteen,tredici,0,0,0,0,0,0,0,0,0,0
respite,tregua,1,0,0,0,0,0,1,0,0,1
quivering,tremante,0,1,0,0,0,1,0,0,0,0
shake,tremare,0,0,0,0,0,0,0,0,0,0
tremble,tremare,0,0,0,0,0,0,0,0,0,0
flickering,tremolante,0,0,0,0,0,0,0,0,0,0
trembling,tremore,0,1,0,0,0,1,0,0,0,0
train,treno,0,0,0,0,0,0,0,0,0,0
triangle,triangolo,0,0,0,0,0,0,0,0,0,0
tribe,tribù,0,0,0,0,0,0,0,0,0,1
courts,tribunali,0,0,0,0,0,0,0,0,0,0
levy,tributo,0,1,0,0,0,0,0,0,0,0
tricycle,triciclo,0,0,0,0,0,0,0,0,0,0
clover,trifoglio,0,0,0,0,0,0,0,0,0,0
trig,trig,1,0,0,0,0,0,0,0,0,0
quarter,trimestre,0,0,0,0,0,0,0,0,0,0
trench,trincea,0,0,0,0,0,0,0,0,0,0
trio,trio,0,0,0,0,0,0,0,0,0,0
triple,triplo,0,0,0,0,0,0,0,0,0,0
dismal,triste,0,1,0,0,1,1,0,1,0,0
dreary,triste,0,1,0,0,0,0,0,1,0,0
sorrow,tristezza,0,1,0,0,0,1,0,1,0,0
bugle,tromba,0,0,0,1,0,0,0,0,0,0
trumpet,tromba,0,1,0,0,0,0,0,0,0,0
trombone,trombone,0,0,0,0,0,0,0,0,0,0
trunk,tronco,0,0,0,0,0,0,0,0,0,0
trout,trota,0,0,0,0,0,0,0,0,0,0
find,trovare,0,0,0,0,0,0,0,0,0,0
found,trovato,1,0,0,0,0,0,1,0,0,1
makeup,trucco,0,0,0,0,0,0,0,0,0,0
trick,trucco,0,1,0,0,0,0,0,0,1,0
grim,truce,0,1,1,1,1,1,0,1,0,0
cheat,truffare,0,1,1,0,1,0,0,0,0,0
defraud,truffare,0,1,1,0,1,0,0,0,0,0
crook,truffatore,0,1,0,0,0,0,0,0,0,0
troop,truppa,0,0,0,0,0,0,0,0,0,0
coo,tubare,0,0,0,0,0,0,0,0,0,0
tube,tubo,0,0,0,0,0,0,0,0,0,0
hose,tubo flessibile,0,0,0,0,0,0,0,0,0,0
diver,tuffatore,0,0,0,0,0,0,0,0,0,0
dip,tuffo,0,0,0,0,0,0,0,0,0,0
dive,tuffo,0,0,0,0,0,0,0,0,0,0
plunge,tuffo,0,1,0,0,0,1,0,0,0,0
tulip,tulipano,0,0,0,0,0,0,0,0,0,0
barrow,tumulo,0,0,0,0,1,0,0,0,0,0
cairn,tumulo,0,0,0,0,0,0,0,0,0,0
uproar,tumulto,0,1,0,0,0,0,0,0,0,0
tunnel,tunnel,0,0,0,0,0,0,0,0,0,0
thunder,tuono,0,0,0,0,0,0,0,0,0,0
yolk,tuorlo,0,0,0,0,0,0,0,0,0,0
turbine,turbina,0,0,0,0,0,0,0,0,0,0
turquoise,turchese,0,0,0,0,0,0,0,0,0,0
tourist,turista,0,0,0,0,0,0,0,0,0,0
turn,turno,0,0,0,0,0,0,0,0,0,0
overalls,tuta,0,0,0,0,0,0,0,0,0,0
suit,tuta,0,0,0,0,0,0,0,0,0,0
guardianship,tutela,1,0,0,0,0,0,0,0,0,1
guardian,tutore,1,0,0,0,0,0,0,0,0,1
lifetime,tutta la vita,0,0,0,0,0,0,0,0,0,0
altogether,tutto,0,0,0,0,0,0,0,0,0,0
twist,twist,0,0,0,0,0,0,0,0,0,0
drunkenness,ubriachezza,0,1,0,0,0,0,0,0,0,0
drunken,ubriaco,0,1,0,0,1,0,0,0,0,0
bird,uccello,0,0,0,0,0,0,0,0,0,0
kill,uccidere,0,1,0,0,0,1,0,1,0,0
slay,uccidere,0,1,1,0,0,0,0,0,0,0
killing,uccisione,0,1,1,0,0,1,0,1,0,0
audible,udibile,0,0,0,0,0,0,0,0,0,0
hearing,udito,0,1,0,0,0,1,0,0,0,0
auditor,uditore,0,0,0,0,0,1,0,0,0,1
auditory,uditorio,0,0,0,0,0,0,0,0,0,0
offices,uffici,0,0,0,0,0,0,0,0,0,0
officer,ufficiale,1,0,0,0,0,0,0,0,0,1
official,ufficiale,0,0,0,0,0,0,0,0,0,1
bailiff,ufficiale giudiziario,0,1,0,0,0,1,0,0,0,1
bureau,ufficio,0,0,0,0,0,0,0,0,0,0
office,ufficio,0,0,0,0,0,0,0,0,0,0
equality,uguaglianza,1,0,0,0,0,0,1,0,0,1
equate,uguagliare,0,0,0,0,0,0,0,0,0,0
equal,uguale,0,0,0,0,0,0,0,0,0,0
equally,ugualmente,1,0,0,0,0,0,0,0,0,0
ulcer,ulcera,0,1,1,0,1,1,0,1,0,0
humanities,umanistiche,0,0,0,0,0,0,0,0,0,0
humanity,umanità,1,0,0,0,0,0,1,0,0,1
mankind,umanità,0,0,0,0,0,0,0,0,0,0
humane,umanitario,1,0,0,0,0,0,0,0,0,0
humanitarian,umanitario,1,0,0,1,0,0,1,0,1,1
human,umano,0,0,0,0,0,0,0,0,0,0
humidity,umidità,0,0,0,0,0,0,0,0,0,0
moisture,umidità,0,0,0,0,0,0,0,0,0,0
damp,umido,0,0,0,0,0,0,0,0,0,0
dank,umido,0,0,0,0,1,0,0,0,0,0
humid,umido,0,0,0,0,0,0,0,0,0,0
moist,umido,0,0,0,0,0,0,0,0,0,0
humble,umile,1,1,0,0,1,0,0,1,0,0
lowly,umile,0,1,0,0,0,0,0,1,0,0
humiliating,umiliante,0,1,0,0,1,0,0,0,0,0
humiliate,umiliare,0,1,1,0,0,0,0,1,0,0
humbled,umiliato,1,0,0,0,0,0,0,1,0,0
humiliation,umiliazione,0,1,0,0,1,0,0,1,0,0
humbly,umilmente,1,0,0,0,0,0,0,0,0,0
humility,umiltà,1,0,0,0,0,0,0,0,0,1
humorist,umorista,1,0,0,0,0,0,0,0,0,0
humorous,umoristico,1,0,0,0,0,0,1,0,0,0
apiece,un pezzo,0,0,0,0,0,0,0,0,0,0
unanimously,unanimamente,0,0,0,0,0,0,0,0,0,0
eleventh,undicesimo,0,0,0,0,0,0,0,0,0,0
eleven,undici,0,0,0,0,0,0,0,0,0,0
unflinching,unflinching,0,0,0,0,0,0,0,0,0,0
unique,unico,1,0,0,0,0,0,0,0,1,0
unicorn,unicorno,0,0,0,0,0,0,0,0,0,0
uniform,uniforme,0,0,0,0,0,0,0,0,0,0
union,unione,0,0,0,0,0,0,0,0,0,0
combine,unire,0,0,0,0,0,0,0,0,0,0
unite,unire,0,0,0,0,0,0,0,0,0,0
unison,unisono,1,0,0,0,0,0,0,0,0,0
oneness,unità,0,0,0,0,0,0,0,0,0,0
unit,unità,0,0,0,0,0,0,0,0,0,0
unity,unità,1,0,0,0,0,0,0,0,0,1
unitary,unitario,1,0,0,0,0,0,0,0,0,0
united,unito,1,0,0,0,0,0,0,0,0,1
universal,universale,0,0,0,0,0,0,0,0,0,0
university,università,1,0,0,1,0,0,0,0,0,0
universe,universo,0,0,0,0,0,0,0,0,0,0
anointing,unzione,0,0,0,0,0,0,0,0,0,0
man,uomo,0,0,0,0,0,0,0,0,0,0
spawn,uova,0,0,0,0,0,0,0,0,0,0
egg,uovo,0,0,0,0,0,0,0,0,0,0
hurricane,uragano,0,1,0,0,0,1,0,0,0,0
pressing,urgente,0,0,0,0,0,0,0,0,0,0
urgent,urgente,0,1,0,1,0,1,0,0,1,0
urgency,urgenza,0,0,0,1,0,1,0,0,1,0
screaming,urlando,0,1,1,0,1,1,0,0,0,0
scream,urlare,0,1,1,0,1,1,0,0,1,0
yell,urlare,0,1,1,0,0,1,0,0,1,0
bellow,urlo,0,0,0,0,0,0,0,0,0,0
howl,urlo,0,1,1,0,1,1,0,1,1,0
shout,urlo,0,0,1,0,0,0,0,0,1,0
urn,urna,0,0,0,0,0,0,0,1,0,0
bump,urto,0,0,0,0,0,0,0,0,0,0
impact,urto,0,0,0,0,0,0,0,0,0,0
egress,uscita,0,0,0,0,0,0,0,0,0,0
exit,Uscita,0,0,0,0,0,0,0,0,0,0
encroach,usurpare,0,0,0,0,0,0,0,0,0,0
tooling,utensili,0,0,0,0,0,0,0,0,0,0
helpful,utile,1,0,0,0,0,0,1,0,0,1
serviceable,utile,0,0,0,0,0,0,0,0,0,0
avail,utilità,0,0,0,0,0,0,0,0,0,0
utilization,utilizzo,0,0,0,0,0,0,0,0,0,0
grapes,uva,0,0,0,0,0,0,0,0,0,0
holiday,vacanza,1,0,0,1,0,0,1,0,0,0
vacation,vacanza,1,0,0,1,0,0,1,0,0,0
cowhide,vacchetta,0,0,0,0,0,0,0,0,0,0
falter,vacillare,0,1,0,0,0,1,0,0,0,0
inane,vacuo,0,1,0,0,0,0,0,0,0,0
vacuole,vacuole,0,0,0,0,0,0,0,0,0,0
hobo,vagabondo,0,1,0,0,0,0,0,1,0,0
tramp,vagabondo,0,1,0,0,1,1,0,1,0,0
wanderer,vagabondo,0,0,0,0,0,0,0,0,0,0
wander,vagare,0,0,0,0,0,0,0,0,0,0
wandering,vagare,0,0,0,0,0,0,0,0,0,0
vague,vago,0,1,0,0,0,0,0,0,0,0
avalanche,valanga,0,1,0,0,0,1,0,1,1,0
dale,vallata,0,0,0,0,0,0,0,0,0,0
valley,valle,0,0,0,0,0,0,0,0,0,0
glen,valle stretta,0,0,0,0,0,0,0,0,0,0
valet,valletto,0,0,0,0,0,0,0,0,0,0
worth,valore,1,0,0,0,0,0,0,0,0,0
valiant,valoroso,1,0,0,0,0,0,0,0,0,0
currency,valuta,0,0,0,0,0,0,0,0,0,0
appraise,valutare,0,0,0,0,0,0,0,0,0,0
assess,valutare,0,0,0,0,0,0,0,0,0,0
evaluate,valutare,0,0,0,0,0,0,0,0,0,0
gauge,valutare,0,0,0,0,0,0,0,0,0,0
assessment,valutazione,0,0,0,0,0,0,0,0,1,1
rating,valutazione,0,1,1,0,0,1,0,1,0,0
valve,valvola,0,0,0,0,0,0,0,0,0,0
throttle,valvola a farfalla,0,1,1,0,0,0,0,0,0,0
waltz,valzer,0,0,0,0,0,0,0,0,0,0
vainly,vanamente,0,1,0,0,1,0,0,1,0,0
fop,vanesio,0,0,0,0,0,0,0,0,0,0
spade,vanga,0,0,0,0,0,0,0,0,0,0
gospel,vangelo,1,0,0,0,0,0,0,0,0,1
vanilla,vaniglia,0,0,0,0,0,0,0,0,0,0
advantage,vantaggio,1,0,0,0,0,0,0,0,0,0
boon,vantaggio,1,0,0,0,0,0,0,0,0,0
perk,vantaggio,1,0,0,0,0,0,0,0,0,0
advantageous,vantaggioso,1,0,0,0,0,0,0,0,0,0
brag,vantarsi,0,1,0,0,0,0,0,0,0,0
boast,vanteria,1,1,0,0,0,0,0,0,0,0
boasting,vanteria,0,1,0,0,0,0,0,0,0,0
vapor,vapore,0,0,0,0,0,0,0,0,0,0
filmy,vaporoso,0,0,0,0,0,0,0,0,0,0
vary,variare,0,0,0,0,0,0,0,0,0,0
variation,variazione,0,0,0,0,0,0,0,0,0,0
variations,variazioni,0,0,0,0,0,0,0,0,0,0
diversified,variegato,1,0,0,0,0,0,0,0,0,0
variety,varietà,0,0,0,0,0,0,0,0,0,0
varied,vario,0,0,0,0,0,0,0,0,0,0
miscellaneous,vario,0,0,0,0,0,0,0,0,0,0
launch,varo,1,0,0,1,0,0,0,0,0,0
tub,vasca,0,0,0,0,0,0,0,0,0,0
vascular,vascolare,0,0,0,0,0,0,0,0,0,0
crockery,vasellame,0,0,0,0,0,0,0,0,0,0
tableware,vasellame,0,0,0,0,0,0,0,0,0,0
jar,vaso,0,0,0,0,0,0,0,0,0,0
vase,vaso,0,0,0,0,0,0,0,0,0,0
tray,vassoio,0,0,0,0,0,0,0,0,0,0
bard,vate,1,0,0,0,0,0,0,0,0,0
stead,vece,0,0,0,0,0,0,0,0,0,0
behold,vedere,0,0,0,0,0,0,0,0,0,0
widow,vedova,0,0,0,0,0,0,0,1,0,0
widower,vedovo,0,0,0,0,0,0,0,1,0,0
vega,vega,0,0,0,0,0,0,0,0,0,0
vegetation,vegetazione,0,0,0,0,0,0,0,0,0,0
vehicle,veicolo,0,0,0,0,0,0,0,0,0,0
sail,vela,0,0,0,0,0,0,0,0,0,0
sailing,vela,0,0,0,0,0,0,0,0,0,0
veiled,velato,0,0,0,0,0,0,0,0,0,0
bane,veleno,0,1,1,0,1,1,0,0,0,0
poison,veleno,0,1,1,0,1,1,0,1,0,0
venom,veleno,0,1,1,0,1,1,0,0,0,0
poisonous,velenoso,0,1,1,0,1,1,0,1,0,0
fleece,vello,0,1,1,0,1,0,0,1,0,0
velvet,velluto,1,0,0,0,0,0,0,0,0,0
corduroy,velluto a coste,0,0,0,0,0,0,0,0,0,0
veil,velo,0,0,0,0,0,0,0,0,0,0
rapid,veloce,0,0,0,0,0,0,0,0,1,0
speedy,veloce,1,0,0,0,0,0,0,0,0,0
swift,veloce,1,0,0,0,0,0,0,0,0,0
quickly,velocemente,0,0,0,0,0,0,0,0,0,0
speedily,velocemente,0,0,0,0,0,0,0,0,0,0
speed,velocità,0,0,0,0,0,0,0,0,0,0
velocity,velocità,0,0,0,0,0,0,0,0,0,0
vein,vena,0,0,0,0,0,0,0,0,0,0
harvest,vendemmia,1,0,0,1,0,0,1,0,0,0
sell,vendere,0,0,0,0,0,0,0,0,0,0
revenge,vendetta,0,1,1,1,0,1,0,0,1,0
vengeance,vendetta,0,1,1,0,0,0,0,0,0,0
marketable,vendibile,1,0,0,0,0,0,0,0,0,0
avenger,vendicatore,0,1,1,0,0,0,0,0,0,0
sale,vendita,0,0,0,0,0,0,0,0,0,0
auction,vendita all'asta,0,0,0,1,0,0,0,0,0,0
vendor,venditore,0,0,0,0,0,0,0,0,0,0
twenty,venti,0,0,0,0,0,0,0,0,0,0
blower,ventilatore,0,1,0,0,0,0,0,0,0,0
fan,ventilatore,0,0,0,0,0,0,0,0,0,0
wind,vento,0,0,0,0,0,0,0,0,0,0
sucker,ventosa,0,1,1,0,0,0,0,0,0,0
windy,ventoso,0,0,0,0,0,0,0,0,0,0
truthfulness,veracità,1,0,0,0,0,0,0,0,0,1
porch,veranda,0,0,0,0,0,0,0,0,0,0
verbosity,verbosità,0,1,0,0,0,0,0,0,0,0
verbose,verboso,0,0,0,0,0,0,0,0,0,0
greenish,verdastro,0,0,0,0,0,0,0,0,0,0
green,verde,1,0,0,0,0,0,1,0,0,1
vegetable,verdura,0,0,0,0,0,0,0,0,0,0
virgin,vergine,1,0,0,0,0,0,0,0,0,1
disgrace,vergogna,0,1,1,0,1,0,0,1,0,0
shame,vergogna,0,1,0,0,1,1,0,1,0,0
ashamed,vergognoso,0,1,0,0,1,0,0,1,0,0
disgraceful,vergognoso,0,1,1,0,1,0,0,0,0,0
shameful,vergognoso,0,1,0,0,0,0,0,1,0,0
verification,verifica,1,0,0,0,0,0,0,0,0,1
check,verificare,0,0,0,0,0,0,0,0,0,0
cheque,verificare,0,0,0,0,0,0,0,0,0,0
verify,verificare,0,0,0,0,0,0,0,0,0,0
verified,verificato,1,0,0,0,0,0,0,0,0,1
truth,verità,1,0,0,0,0,0,0,0,0,1
truthful,veritiero,0,0,0,0,0,0,0,0,0,1
maggot,verme,0,1,0,0,1,0,0,0,0,0
worm,verme,0,1,0,1,0,0,0,0,1,0
paint,vernice,0,0,0,0,0,0,0,0,0,0
real,vero,1,0,0,0,0,0,0,0,0,1
TRUE,vero,1,0,0,0,0,0,1,0,0,1
veritable,vero,1,0,0,0,0,0,0,0,0,0
wart,verruca,0,1,0,0,1,0,0,0,0,0
pour,versare,0,0,0,0,0,0,0,0,0,0
verse,versetto,0,0,0,0,0,0,0,0,0,0
version,versione,0,0,0,0,0,0,0,0,0,0
upwards,verso l'alto,0,0,0,0,0,0,0,0,0,0
inwards,verso l'interno,0,0,0,0,0,0,0,0,0,0
vert,vert,0,0,0,0,0,0,0,0,0,0
upright,verticale,1,0,0,0,0,0,0,0,0,1
vertical,verticale,0,0,0,0,0,0,0,0,0,0
summit,vertice,0,0,0,0,0,0,0,0,0,0
vertex,vertice,0,0,0,0,0,0,0,0,0,0
vertigo,vertigine,0,1,0,0,0,1,0,0,0,0
dizziness,vertigini,0,1,0,0,0,0,0,0,0,0
breakneck,vertiginoso,0,1,0,0,0,0,0,0,0,0
dizzy,vertiginoso,0,1,0,0,0,0,0,0,0,0
bladder,vescica,0,0,0,0,0,0,0,0,0,0
episcopal,vescovile,0,0,0,0,0,0,0,0,0,1
bishop,vescovo,0,0,0,0,0,0,0,0,0,0
wasp,vespa,0,0,0,0,0,0,0,0,0,0
clothe,vestire,1,0,0,0,0,0,0,0,0,0
vet,veterinario,0,0,0,0,0,0,0,0,0,0
carrier,vettore,0,0,0,0,0,0,0,0,0,0
vector,vettore,0,0,0,0,0,0,0,0,0,0
journey,viaggio,1,0,0,1,0,1,1,0,0,0
travel,viaggio,0,0,0,0,0,0,0,0,0,0
trip,viaggio,0,0,0,0,0,0,0,0,1,0
voyage,viaggio,0,0,0,1,0,0,0,0,0,0
avenue,viale,0,0,0,0,0,0,0,0,0,0
driveway,viale,0,0,0,0,0,0,0,0,0,0
vibration,vibrazione,0,0,0,0,0,0,0,0,0,0
vicar,vicario,1,0,0,0,0,0,0,0,0,1
deputy,vice,0,0,0,0,0,0,0,0,0,1
closeness,vicinanza,1,0,0,0,0,0,1,0,0,1
vicinity,vicinanza,0,0,0,0,0,0,0,0,0,0
neighbor,vicino,1,0,0,1,0,0,0,0,0,1
neighboring,vicino,0,0,0,0,0,0,0,0,0,0
alley,vicolo,0,0,0,0,0,0,0,0,0,0
forbid,vietare,0,1,0,0,0,0,0,1,0,0
prohibit,vietare,0,0,0,0,0,0,0,0,0,0
alertness,vigilanza,1,0,0,1,0,1,0,0,1,0
watchful,vigile,1,0,0,0,0,0,0,0,0,1
eve,vigilia,0,0,0,0,0,0,0,0,0,0
coward,vigliacco,0,1,0,0,1,1,0,1,0,0
vineyard,vigna,0,0,0,0,0,0,0,0,0,0
vignette,vignetta,0,0,0,0,0,0,0,0,0,0
vigor,vigore,1,0,0,0,0,0,0,0,0,0
lusty,vigoroso,0,0,0,0,1,0,0,0,0,0
cowardly,vile,0,1,0,0,0,1,0,0,0,0
villa,villa,0,0,0,0,0,0,0,0,0,0
village,villaggio,0,0,0,0,0,0,0,0,0,0
winning,vincente,1,0,0,1,1,0,1,1,1,1
victor,vincitore,1,0,0,0,0,0,1,0,0,0
winner,vincitore,1,0,0,1,0,0,1,0,1,0
constrain,vincolare,0,1,0,0,0,1,0,0,0,0
lien,vincolo,0,0,0,0,0,0,0,0,0,0
wine,vino,0,0,0,0,0,0,0,0,0,0
purple,viola,0,0,0,0,0,0,0,0,0,0
viola,viola,0,0,0,0,0,0,0,0,0,0
violet,viola,0,0,0,0,0,0,0,0,0,0
breach,violazione,0,1,0,0,0,0,0,0,0,0
violent,violento,0,1,1,0,1,1,0,0,1,0
violence,violenza,0,1,1,0,0,1,0,1,0,0
fiddler,violinista,0,0,0,0,0,0,0,0,0,0
fiddle,violino,0,0,0,0,0,0,0,0,0,0
violin,violino,0,0,0,0,0,0,0,0,0,0
adder,vipera,0,1,1,0,1,1,0,1,0,0
comma,virgola,0,0,0,0,0,0,0,0,0,0
manly,virile,1,0,0,0,0,0,0,0,0,0
manhood,virilità,1,0,0,0,0,0,0,0,0,0
virtue,virtù,1,0,0,0,0,0,0,0,0,1
virtual,virtuale,0,0,0,0,0,0,0,0,0,0
virtuoso,virtuoso,0,0,0,0,0,0,0,0,0,0
virtuous,virtuoso,1,0,0,0,0,0,1,0,0,1
virus,virus,0,1,0,0,0,0,0,0,0,0
bowels,viscere,0,0,0,0,1,0,0,0,0,0
entrails,viscere,0,1,0,0,1,0,0,0,0,0
tacky,viscoso,0,0,0,0,0,0,0,0,0,0
visible,visibile,0,0,0,0,0,0,0,0,0,0
visibility,visibilità,0,0,0,0,0,0,0,0,0,0
visionary,visionario,1,0,0,1,0,0,1,0,0,1
vision,visione,1,0,0,1,0,0,0,0,0,0
visit,visita,1,0,0,0,0,0,0,0,0,0
visitor,visitatore,1,0,0,1,0,0,1,0,0,0
countenance,viso,0,0,0,0,0,0,0,0,0,0
eyesight,vista,0,0,0,0,0,0,0,0,0,0
sight,vista,0,0,0,0,0,0,0,0,0,0
view,vista,0,0,0,0,0,0,0,0,0,0
flashy,vistoso,0,0,0,0,0,0,0,0,0,0
garish,vistoso,0,1,0,0,1,0,0,0,1,0
life,vita,0,0,0,0,0,0,0,0,0,0
waist,vita,0,0,0,0,0,0,0,0,0,0
privacy,vita privata,0,0,0,0,0,0,0,0,0,0
viability,vitalità,0,0,0,0,0,0,0,0,0,0
calf,vitello,1,0,0,0,0,0,1,0,0,1
veal,vitello,0,0,0,0,0,0,0,1,0,1
casualty,vittima,0,1,1,0,0,1,0,1,0,0
victim,vittima,0,1,1,0,0,1,0,1,0,0
victoria,Vittoria,0,0,0,0,0,0,0,0,0,0
victory,vittoria,1,0,0,1,0,0,1,0,0,1
brisk,vivace,0,0,0,0,0,0,0,0,0,0
bustling,vivace,0,0,0,0,0,0,0,0,0,0
vivacious,vivace,1,0,0,0,0,0,1,0,0,0
nursery,vivaio,1,0,0,0,0,0,1,0,0,1
living,vivente,0,0,0,0,0,0,0,0,0,0
vivid,vivido,1,0,0,0,0,0,1,0,0,0
alive,vivo,1,0,0,1,0,0,1,0,0,1
vicious,vizioso,0,1,1,0,1,0,0,0,0,0
vocabulary,vocabolario,1,0,0,0,0,0,0,0,0,0
vocal,vocale,0,0,0,0,0,0,0,0,0,0
vowel,vocale,0,0,0,0,0,0,0,0,0,0
vocation,vocazione,0,0,0,0,0,0,0,0,0,0
voice,voce,0,0,0,0,0,0,0,0,0,0
flywheel,volano,0,0,0,0,0,0,0,0,0,0
flying,volante,1,0,0,0,0,1,0,0,0,0
wheel,volante,0,0,0,0,0,0,0,0,0,0
fly,volare,0,0,0,0,0,0,0,0,0,0
fain,volentieri,1,0,0,1,0,0,1,0,0,1
vulgar,volgare,0,1,0,0,1,0,0,0,0,0
aviary,voliera,0,0,0,0,0,0,0,0,0,0
flight,volo,0,0,0,0,0,0,0,0,0,0
willingness,volontà,1,0,0,0,0,0,0,0,0,0
voluntarily,volontariamente,0,0,0,0,0,0,0,0,0,0
